entropy,file_length,max_line_length,nb_lines,eval_count,exec_count,obfuscation_count,fs_count,network_input_count,special_char_ratio,avg_var_length,long_vars_count,whitespace_ratio,label
4.471,293,61,16,0,0,0,0,0,0.11262798634812286,8.5,2,0.26621160409556316,0
4.426,457,88,21,0,0,0,0,0,0.0962800875273523,11.666666666666666,4,0.2888402625820569,0
4.923,132974,169,3162,0,0,0,0,0,0.21933611081865628,3.9495168605797675,0,0.2872817242468452,0
4.917,686,68,36,0,0,0,0,0,0.10932944606413994,11.0,3,0.21574344023323616,0
4.535,1165,79,47,0,0,0,0,0,0.08326180257510729,6.142857142857143,0,0.23862660944206007,0
4.788,1880,83,67,0,0,0,0,0,0.13085106382978723,8.0,6,0.2351063829787234,0
4.476,10204,109,283,0,0,0,0,30,0.16081928655429242,7.534313725490196,44,0.3530968247745982,0
4.464,11423,120,386,0,0,4,0,0,0.11004114505821588,6.255952380952381,10,0.3196183139280399,0
4.613,12942,150,396,0,0,0,0,0,0.15005408746716117,6.568421052631579,19,0.306289599752743,0
4.568,466,92,22,0,0,0,0,0,0.09227467811158799,7.5,0,0.24892703862660945,0
4.878,2964,117,109,0,0,0,0,0,0.11605937921727395,10.161764705882353,32,0.2516869095816464,0
4.447,263,48,15,0,0,0,0,0,0.12167300380228137,5.0,0,0.2509505703422053,0
4.68,1329,78,57,0,0,0,0,0,0.1309255079006772,5.631578947368421,0,0.28818660647103084,0
4.464,5693,133,185,0,0,0,1,0,0.12770068505181803,6.574468085106383,7,0.31933953978570173,0
4.447,7857,82,238,0,0,0,0,0,0.1321114929362352,8.681818181818182,27,0.345679012345679,0
4.341,4378,152,151,0,0,0,0,0,0.14504339881224304,9.340425531914894,10,0.4001827318410233,0
4.901,1064,103,41,0,0,0,0,0,0.15225563909774437,5.782608695652174,0,0.21522556390977443,0
3.5,3224,22,247,0,0,0,0,0,0.5735111662531017,5.8,0,0.3728287841191067,0
4.178,9378,108,308,0,0,0,0,0,0.17583706547238218,6.75,11,0.43335465984218385,0
4.54,3867,158,110,0,0,0,0,0,0.16472717869149212,7.658227848101266,16,0.33540212050685286,0
4.518,2498,115,102,0,0,0,0,0,0.1533226581265012,5.690476190476191,5,0.3546837469975981,0
4.32,5582,98,178,0,0,0,0,0,0.21623074166965245,6.3076923076923075,6,0.38964528842708707,0
4.426,645,65,28,0,0,0,0,0,0.10077519379844961,8.4,4,0.25426356589147286,0
4.281,372,69,19,0,0,0,0,0,0.08870967741935484,13.5,4,0.2903225806451613,0
4.502,1553,79,69,0,0,0,0,0,0.11461687057308435,6.714285714285714,0,0.28718609143593044,0
4.769,2036,72,52,0,0,0,0,0,0.28978388998035365,3.1641791044776117,0,0.14538310412573674,0
4.332,1451,59,72,0,0,0,0,0,0.10889042039972432,8.0,0,0.3280496209510682,0
4.724,1881,88,83,0,0,0,0,0,0.16586921850079744,4.395833333333333,0,0.3269537480063796,0
4.658,1227,134,50,0,0,0,0,0,0.12387938060309699,6.222222222222222,2,0.24612876935615322,0
4.712,2314,89,81,0,0,0,0,0,0.0972342264477096,14.954545454545455,14,0.22860847018150388,0
4.71,1178,120,45,0,0,0,0,0,0.1273344651952462,8.0,4,0.25127334465195245,0
4.756,7500,160,248,0,0,0,0,0,0.13946666666666666,5.61344537815126,9,0.28346666666666664,0
4.658,561,101,26,0,0,0,0,0,0.1443850267379679,5.0,0,0.2816399286987522,0
4.789,368,93,19,0,0,0,0,0,0.12771739130434784,16.0,2,0.1956521739130435,0
4.64,443,91,20,0,0,0,0,0,0.1399548532731377,11.0,6,0.23702031602708803,0
5.022,3628,97,102,0,0,0,0,0,0.14746416758544653,13.0,4,0.11466372657111357,0
4.523,155,62,11,0,0,0,0,0,0.07741935483870968,0.0,0,0.14193548387096774,0
4.75,5631,150,100,0,0,0,0,0,0.11827384123601492,7.068181818181818,2,0.13265849760255727,0
4.753,11844,176,465,0,0,0,0,0,0.10131712259371833,7.495412844036697,12,0.21690307328605202,0
4.36,2917,127,97,0,0,0,0,0,0.1648954405210833,6.629032258064516,0,0.36510113129928007,0
5.026,3380,137,113,0,0,0,0,0,0.10473372781065089,6.621621621621622,0,0.25266272189349115,0
4.475,26034,201,820,0,0,0,0,0,0.1412767918875317,8.729805013927576,83,0.3357916570638396,0
4.532,3444,114,139,0,0,1,0,0,0.1254355400696864,11.675,30,0.29006968641114983,0
5.086,3393,175,79,0,0,0,0,0,0.18331859711170057,12.166666666666666,1,0.1532567049808429,0
4.94,476,154,13,0,0,0,0,0,0.1869747899159664,5.0,0,0.14915966386554622,0
4.67,1008,137,43,0,0,0,0,0,0.13690476190476192,6.5,1,0.25595238095238093,0
4.645,1405,86,54,0,0,0,0,0,0.1295373665480427,5.75,0,0.3622775800711744,0
4.515,9311,119,341,0,0,0,0,0,0.13532381054666523,7.626666666666667,36,0.31006336591128775,0
4.362,6355,106,244,0,0,0,0,0,0.14429583005507474,6.919540229885057,10,0.4195121951219512,0
4.745,2906,111,97,0,0,0,0,0,0.13282863041982107,8.894736842105264,12,0.251892635925671,0
4.82,580,87,25,0,0,0,0,0,0.08275862068965517,0.0,0,0.15517241379310345,0
4.441,2332,88,99,0,0,0,0,0,0.1016295025728988,6.333333333333333,0,0.2868782161234991,0
4.596,1510,74,64,0,0,0,0,0,0.09470198675496688,10.0,9,0.2337748344370861,0
4.853,136,46,11,0,0,0,0,0,0.09558823529411764,0.0,0,0.125,0
4.808,949,130,20,0,0,0,0,0,0.09694415173867228,6.0,0,0.1464699683877766,0
4.554,4526,108,194,0,0,0,0,4,0.14427750773309767,7.831460674157303,21,0.3325231992929739,0
4.468,573,69,32,0,0,0,0,0,0.12041884816753927,4.75,0,0.29668411867364747,0
4.457,3684,92,168,0,0,0,0,0,0.1235070575461455,6.6571428571428575,14,0.3317046688382193,0
4.836,8193,139,180,0,0,0,0,0,0.11424386671548883,8.356589147286822,33,0.17234224337849383,0
4.446,3648,121,149,0,0,0,0,0,0.1137609649122807,8.65,12,0.3207236842105263,0
4.658,699,74,34,0,0,0,0,0,0.13161659513590845,7.666666666666667,0,0.2732474964234621,0
4.535,306,58,15,0,0,0,0,0,0.10130718954248366,8.0,0,0.21568627450980393,0
4.5,2708,83,112,0,0,0,0,0,0.10265878877400296,6.666666666666667,0,0.2740029542097489,0
4.725,2721,141,89,0,0,0,0,0,0.1800808526277104,6.493975903614458,2,0.274898934215362,0
4.5,15467,105,691,0,0,0,0,0,0.134932436800931,6.357142857142857,14,0.3307040796534557,0
4.711,20618,120,681,0,0,0,0,3,0.16189737122902317,7.3072463768115945,45,0.31128140459792414,0
5.226,26983,258,744,3,0,0,0,10,0.2002371863766075,11.116279069767442,122,0.21272653151984583,0
4.725,82784,145,1188,0,0,0,0,0,0.17967240046385774,9.0,0,0.18031262079628912,0
4.569,786,90,31,0,0,0,0,0,0.10559796437659033,8.142857142857142,0,0.25190839694656486,0
4.513,1406,85,51,0,0,0,0,0,0.09672830725462304,5.923076923076923,0,0.27311522048364156,0
4.986,249,46,14,0,0,0,0,0,0.1646586345381526,0.0,0,0.1606425702811245,0
4.33,2187,71,128,0,0,0,0,0,0.14357567443987196,5.142857142857143,0,0.3575674439871971,0
5.075,661,125,27,0,0,0,0,0,0.11195158850226929,4.0,0,0.1815431164901664,0
5.07,752,74,32,0,0,0,0,0,0.1077127659574468,5.75,0,0.23138297872340424,0
4.687,1991,118,71,0,0,0,0,0,0.20190858864892014,5.903846153846154,0,0.27473631341034654,0
4.391,5128,124,210,0,0,0,0,0,0.15074102964118566,7.4423076923076925,24,0.3467238689547582,0
4.617,40155,205,1224,0,0,0,0,0,0.1134105341800523,7.8785276073619634,124,0.26858423608516996,0
4.409,10802,103,455,0,0,0,0,0,0.13099426032216258,6.260869565217392,12,0.33095723014256617,0
4.688,309,89,12,0,0,0,0,0,0.12944983818770225,6.0,0,0.19741100323624594,0
4.76,785,105,33,0,0,0,0,0,0.1070063694267516,5.0,0,0.19235668789808918,0
4.334,5471,103,264,0,0,0,0,0,0.1074757813927984,9.060975609756097,23,0.33704989946993236,0
4.745,1549,116,58,0,0,0,0,0,0.19109102646868947,6.961538461538462,0,0.28211749515816653,0
4.435,16099,113,598,0,0,0,0,0,0.12193303931921237,6.876404494382022,15,0.31759736629604324,0
4.669,167,77,11,0,0,0,0,0,0.07784431137724551,0.0,0,0.11976047904191617,0
4.519,12795,120,393,0,0,0,0,0,0.1243454474404064,7.469565217391304,57,0.32387651426338415,0
4.14,3602,110,121,0,0,0,0,0,0.16046640755136035,8.842857142857143,19,0.415047196002221,0
5.185,46539,409,1333,1,1,0,0,34,0.20537613614387934,10.107266435986158,273,0.1821912804314661,0
4.842,2229,107,88,0,0,0,0,0,0.14490803050695378,5.897435897435898,3,0.2651413189771198,0
4.846,296068,240,8640,10,0,0,0,1,0.1542179499304214,8.827166064981949,1226,0.25512382290554875,0
4.613,305,58,20,0,0,0,0,0,0.1180327868852459,14.0,2,0.26229508196721313,0
4.614,47088,143,1671,1,0,0,0,0,0.14063030920829087,6.277120315581854,30,0.29430003397893306,0
4.656,139,70,9,0,0,0,0,0,0.07194244604316546,0.0,0,0.11510791366906475,0
4.914,212,58,14,0,0,0,0,0,0.1179245283018868,6.0,0,0.16037735849056603,0
4.615,9553,207,284,0,0,0,0,0,0.1718831780592484,7.328125,37,0.29655605568931226,0
4.099,21186,118,594,0,0,0,0,0,0.1120079297649391,11.064615384615385,137,0.40404040404040403,0
4.415,6366,94,208,0,0,0,0,0,0.10901665095821551,7.929292929292929,4,0.29956016336789193,0
4.415,18428,118,490,0,0,0,0,3,0.13864771000651183,8.831050228310502,61,0.36927501627957454,0
4.717,61614,145,905,0,0,0,0,0,0.17986171973902035,9.0,0,0.18393546921154283,0
4.473,7345,118,263,0,0,0,0,0,0.1369639210347175,7.164893617021277,18,0.2838665759019741,0
4.37,2772,103,153,0,0,0,0,0,0.13203463203463203,6.487804878048781,6,0.3474025974025974,0
4.891,1114,72,67,0,0,0,0,0,0.13824057450628366,5.5,0,0.22262118491921004,0
4.934,4581,109,145,0,0,0,0,0,0.12093429382230954,8.602739726027398,20,0.236847849814451,0
4.425,267,73,15,0,0,0,0,0,0.0898876404494382,5.0,0,0.26217228464419473,0
4.328,50474,120,1468,0,0,1,0,29,0.14548084162142885,6.934105075690116,127,0.38441573879621194,0
4.378,5207,85,229,0,0,0,0,0,0.15095064336470138,6.75531914893617,7,0.3433839062800077,0
4.839,496,94,22,0,0,0,0,0,0.0846774193548387,0.0,0,0.15725806451612903,0
4.822,716,96,41,0,0,0,0,0,0.16759776536312848,5.0,0,0.25139664804469275,0
4.851,389,74,25,0,0,0,0,0,0.10539845758354756,0.0,0,0.1953727506426735,0
4.757,493,63,28,0,0,0,0,0,0.16024340770791076,3.5,0,0.2738336713995943,0
4.65,573,74,33,0,0,0,0,0,0.1012216404886562,6.5,0,0.2338568935427574,0
4.464,1254,141,42,0,0,0,0,0,0.14035087719298245,8.53125,3,0.32137161084529503,0
5.047,1176,133,45,0,0,0,0,0,0.16921768707482993,5.133333333333334,0,0.1836734693877551,0
4.367,4417,95,185,0,0,0,0,0,0.1109350237717908,8.0625,12,0.312202852614897,0
4.489,10972,84,436,0,0,0,0,0,0.1528436018957346,4.563076923076923,18,0.36511119212541016,0
4.77,14722,135,640,0,0,0,0,0,0.09468822170900693,7.033707865168539,0,0.21939953810623555,0
4.702,4676,249,167,0,0,0,0,0,0.12125748502994012,9.214285714285714,18,0.2551325919589393,0
4.507,12889,86,396,0,0,0,0,0,0.18092947474590737,3.7410468319559227,0,0.39739312592132825,0
4.82,1814,111,70,0,0,0,0,0,0.10859977949283352,8.533333333333333,0,0.2723263506063947,0
4.552,3307,86,118,0,0,0,0,0,0.10765043846386453,7.282608695652174,0,0.2839431508920472,0
5.21,3072,166,83,0,0,0,0,0,0.1865234375,7.714285714285714,6,0.16569010416666666,0
4.686,605,74,31,0,0,0,0,0,0.10413223140495868,8.75,0,0.2115702479338843,0
4.669,308,89,12,0,0,0,0,0,0.12987012987012986,6.0,0,0.19805194805194806,0
4.523,1143,71,55,0,0,0,0,0,0.1347331583552056,7.714285714285714,0,0.32458442694663164,0
4.66,2206,98,78,0,0,0,0,0,0.12647325475974613,6.478260869565218,0,0.2760652765185857,0
4.717,1264,104,54,0,0,0,0,0,0.13132911392405064,6.4,0,0.2610759493670886,0
4.343,1926,73,106,0,0,0,0,0,0.13032191069574248,7.346153846153846,1,0.3317757009345794,0
4.702,23593,121,814,0,0,0,0,0,0.09922434620438265,6.601659751037344,3,0.20183952867375918,0
4.201,6470,119,208,0,0,0,0,0,0.15857805255023183,6.278846153846154,4,0.4312210200927357,0
4.732,3751,213,105,0,0,2,0,0,0.14502799253532392,9.625,19,0.28472407358037854,0
4.397,5608,117,226,0,0,0,0,0,0.1403352353780314,6.446043165467626,0,0.33487874465049927,0
5.002,568,74,27,0,0,0,0,0,0.1056338028169014,0.0,0,0.15316901408450703,0
4.529,726,73,38,0,0,0,0,0,0.12672176308539945,6.75,1,0.2892561983471074,0
4.64,11612,137,437,0,0,0,0,0,0.1377023768515329,6.133858267716535,10,0.3220806062693765,0
4.353,2691,70,106,0,0,0,0,0,0.11222593831289483,6.318181818181818,4,0.2894834633965069,0
4.378,23539,42,1071,0,0,0,0,0,0.19932877352478864,0.0,0,0.22664514210459238,0
4.917,854,98,40,0,0,0,0,0,0.14754098360655737,6.333333333333333,0,0.2388758782201405,0
4.349,1209,69,67,0,0,0,0,0,0.14226633581472292,6.2631578947368425,0,0.3507030603804797,0
4.713,3226,94,117,0,0,0,0,0,0.10539367637941724,5.666666666666667,0,0.2864228146311221,0
4.415,1223,63,55,0,0,0,0,0,0.17988552739165986,9.0,0,0.35241210139002455,0
4.49,539,51,28,0,0,0,0,0,0.11131725417439703,7.545454545454546,0,0.274582560296846,0
4.663,1736,103,59,0,0,0,0,0,0.09101382488479262,11.666666666666666,7,0.2315668202764977,0
4.809,1023,88,40,0,0,0,0,0,0.16324535679374388,6.416666666666667,0,0.2179863147605083,0
4.501,2682,102,83,0,0,0,0,0,0.26659209545115586,0.0,0,0.32177479492915734,0
4.874,1533,75,57,0,0,0,0,0,0.1415525114155251,6.428571428571429,0,0.25440313111545987,0
4.438,762,75,32,0,0,0,0,0,0.14960629921259844,6.24,0,0.33070866141732286,0
4.722,75531,145,1097,0,0,0,0,0,0.17972752909401438,9.0,0,0.1820179793727079,0
4.468,20491,172,615,0,0,0,0,0,0.12942267336879607,8.186878727634195,89,0.3291689034210141,0
4.206,621,50,37,0,0,0,0,0,0.11916264090177134,6.6,0,0.3333333333333333,0
5.062,685,71,35,0,0,0,0,0,0.12262773722627737,4.5,0,0.22627737226277372,0
4.436,1553,75,60,0,0,0,0,0,0.11654861558274308,6.7272727272727275,0,0.2768834513844173,0
4.458,1418,96,46,0,0,0,1,0,0.07827926657263752,7.888888888888889,0,0.2630465444287729,0
4.395,521,49,26,0,0,0,0,0,0.14395393474088292,8.285714285714286,2,0.30902111324376197,0
4.503,1283,91,50,0,0,0,0,0,0.08339828526890102,8.5,0,0.2540919719407638,0
4.592,796,79,31,0,0,0,0,0,0.16331658291457288,9.28,5,0.2876884422110553,0
4.395,293,65,19,0,0,0,0,0,0.11262798634812286,6.0,0,0.28668941979522183,0
4.935,108,51,8,0,0,0,0,0,0.12037037037037036,0.0,0,0.10185185185185185,0
4.655,310,89,12,0,0,0,0,0,0.12903225806451613,6.0,0,0.1967741935483871,0
5.126,550,156,21,0,0,0,0,0,0.15272727272727274,0.0,0,0.13636363636363635,0
4.668,306,89,12,0,0,0,0,0,0.13071895424836602,6.0,0,0.19934640522875818,0
4.362,788,72,38,0,0,0,0,0,0.13071065989847716,7.0,0,0.35406091370558374,0
4.861,2113,204,64,0,0,0,0,0,0.0922858495030762,8.307692307692308,8,0.21154756270705158,0
4.469,4041,100,129,0,0,0,0,0,0.15491215045780748,6.631067961165049,15,0.34323187329868843,0
4.611,1110,80,51,0,0,0,0,0,0.11171171171171171,6.6,0,0.25135135135135134,0
4.491,517,103,21,0,0,0,0,0,0.09671179883945841,9.333333333333334,2,0.2727272727272727,0
4.701,1383,111,52,0,0,0,0,0,0.13159797541576285,7.066666666666666,1,0.2378886478669559,0
4.592,3672,95,142,0,0,0,0,0,0.13970588235294118,6.428571428571429,0,0.284041394335512,0
4.517,5813,117,200,0,0,0,0,0,0.14880440392224326,6.509803921568627,1,0.3192843626354722,0
4.645,1703,80,79,0,0,0,0,0,0.1285965942454492,8.0,0,0.28420434527304755,0
4.55,12896,142,385,0,0,0,0,0,0.16508995037220844,7.733050847457627,39,0.3194789081885856,0
4.855,4740,217,131,0,0,0,0,0,0.17890295358649788,8.020408163265307,20,0.23945147679324894,0
5.092,4161,121,53,0,0,0,0,0,0.12280701754385964,0.0,0,0.046142754145638065,0
4.408,769,84,32,0,0,0,0,0,0.10013003901170352,7.333333333333333,0,0.2665799739921977,0
4.839,425,78,20,0,0,0,0,0,0.09647058823529411,0.0,0,0.1623529411764706,0
3.48,3523,22,270,0,0,0,0,0,0.577065001419245,5.8,0,0.3738291229066137,0
4.278,2447,95,122,0,0,0,0,0,0.10911319983653453,7.9393939393939394,5,0.3351042092357989,0
5.214,3945,181,94,0,0,0,0,0,0.3008871989860583,0.0,0,0.13485424588086184,0
4.411,391,51,24,0,0,0,0,0,0.12020460358056266,9.0,0,0.31202046035805625,0
4.944,30741,174,1126,1,0,0,0,11,0.16199863374646237,8.093639575971732,88,0.21902345401906248,0
4.539,1912,124,83,0,0,0,0,0,0.1087866108786611,10.826086956521738,14,0.22594142259414227,0
4.595,1469,102,49,0,0,0,0,0,0.2089857045609258,5.7272727272727275,0,0.2852280462899932,0
4.641,1192,78,50,0,0,0,0,0,0.09815436241610738,4.571428571428571,0,0.23154362416107382,0
4.972,515,92,25,0,0,0,0,0,0.08349514563106795,10.5,1,0.18058252427184465,0
4.512,12610,152,436,0,0,0,2,0,0.1556701030927835,6.311475409836065,36,0.3421887390959556,0
4.867,895,118,36,0,0,0,0,0,0.14972067039106146,7.714285714285714,0,0.19217877094972066,0
4.464,4856,84,132,0,0,0,0,0,0.06857495881383854,10.2,6,0.2545304777594728,0
4.724,566,106,26,0,0,0,0,0,0.12367491166077739,6.083333333333333,0,0.19257950530035337,0
4.603,5592,117,192,0,0,0,0,0,0.1552217453505007,7.506172839506172,3,0.3031115879828326,0
4.702,387,74,22,0,0,0,0,0,0.09043927648578812,0.0,0,0.19896640826873385,0
4.499,30399,117,1068,2,0,1,0,16,0.13585973222803382,7.618374558303887,94,0.35639330241126355,0
5.329,78710,526,2844,0,0,0,0,0,0.21374666497268455,5.1,39,0.2238851480116885,0
4.496,536,52,32,0,0,0,0,0,0.11194029850746269,6.0,0,0.3041044776119403,0
5.049,4810,108,161,0,0,0,0,0,0.20540540540540542,3.1780821917808217,0,0.15363825363825365,0
4.802,481,78,22,0,0,0,0,0,0.0893970893970894,0.0,0,0.16424116424116425,0
4.834,1092,146,41,0,0,0,0,0,0.1391941391941392,7.7,4,0.21153846153846154,0
4.456,92367,120,2543,2,0,0,0,52,0.13168122814425065,10.312401883830455,850,0.3609622484220555,0
4.73,2693,2059,25,0,0,0,0,0,0.26847382101745265,5.0,0,0.06832528778314148,0
4.932,12003,227,293,0,0,1,0,0,0.13305007081562942,9.527093596059114,71,0.21552945097059067,0
4.697,1487,148,55,0,0,0,0,0,0.11499663752521856,10.0,0,0.304640215198386,0
4.408,456,71,21,0,0,0,0,0,0.09649122807017543,9.666666666666666,2,0.2850877192982456,0
4.54,625,80,30,0,0,0,0,0,0.0976,5.6,0,0.2528,0
4.456,2122,95,87,1,0,0,0,0,0.13100848256361922,7.6571428571428575,1,0.295004712535344,0
4.816,471,83,21,0,0,0,0,0,0.12314225053078556,8.0,0,0.22505307855626328,0
4.694,165,92,9,0,0,0,0,0,0.07272727272727272,0.0,0,0.10303030303030303,0
4.37,7061,143,233,0,0,0,0,0,0.13822404758532786,7.158730158730159,23,0.3526412689420762,0
5.1,15989,261,489,0,0,0,0,46,0.21489774219776095,8.162162162162161,36,0.20945650134467447,0
4.665,3554,131,142,0,0,0,0,0,0.13505908835115363,7.314285714285714,4,0.27602701181767025,0
4.491,12179,180,452,0,0,0,0,0,0.12037113063469908,6.953216374269005,19,0.318006404466705,0
4.773,521,91,23,0,0,0,0,0,0.11324376199616124,7.0,0,0.15930902111324377,0
4.568,18679,113,702,0,0,0,0,0,0.12141977621928368,7.47289156626506,75,0.28871995288827024,0
4.892,777,171,26,0,0,0,0,0,0.1093951093951094,7.333333333333333,0,0.17117117117117117,0
4.254,3470,118,127,0,0,0,0,0,0.16512968299711817,6.142857142857143,0,0.4138328530259366,0
4.518,880,68,38,0,0,0,0,0,0.10454545454545454,8.333333333333334,0,0.25227272727272726,0
4.937,254,46,14,0,0,0,0,0,0.16141732283464566,0.0,0,0.16141732283464566,0
4.49,6995,118,279,0,0,0,0,0,0.18041458184417442,5.15,7,0.36554681915654036,0
4.613,1571,98,61,0,0,0,0,0,0.10630171865054105,6.714285714285714,0,0.2590706556333546,0
4.828,469,76,27,0,0,0,0,0,0.13432835820895522,8.0,0,0.2025586353944563,0
4.536,23160,114,677,0,0,0,0,0,0.13531951640759932,7.395711500974659,131,0.35664939550949915,0
4.408,3000,118,125,0,0,0,3,0,0.16866666666666666,5.280898876404494,3,0.35433333333333333,0
4.631,10365,117,389,1,0,0,0,0,0.11741437530149541,6.2592592592592595,13,0.3074770863482875,0
4.824,2009,86,59,0,0,0,0,0,0.08113489298158287,10.461538461538462,6,0.21304131408661026,0
4.773,1211,104,49,0,0,0,0,0,0.16184971098265896,6.636363636363637,0,0.2518579686209744,0
4.5,5470,92,181,0,0,0,0,0,0.12906764168190127,6.371428571428571,0,0.2959780621572212,0
4.618,3031,140,100,0,0,0,0,0,0.13889805344770703,12.075,30,0.25272187396898715,0
4.487,4420,90,186,0,0,0,0,0,0.12126696832579185,10.576923076923077,21,0.3074660633484163,0
4.904,715,64,42,0,0,0,0,0,0.0951048951048951,0.0,0,0.2629370629370629,0
4.567,903,78,42,0,0,0,0,0,0.12956810631229235,9.538461538461538,2,0.2713178294573643,0
4.836,7940,114,243,0,0,0,0,0,0.14269521410579344,7.78125,22,0.31070528967254407,0
4.459,8673,125,322,0,0,0,0,0,0.13132710711403206,6.929078014184397,14,0.32814481724893346,0
4.361,3407,147,108,0,0,0,0,0,0.17405341943058408,6.471698113207547,1,0.3710008805400646,0
4.737,17481,174,632,0,0,0,0,0,0.1057147760425605,7.995412844036697,14,0.21726445855500257,0
4.548,447,59,23,0,0,0,0,0,0.13870246085011187,9.5,3,0.28635346756152125,0
4.573,984,77,51,0,0,0,0,0,0.08841463414634146,0.0,0,0.30386178861788615,0
4.701,5484,82,173,0,0,0,0,0,0.12964989059080964,6.171428571428572,11,0.34682713347921224,0
4.439,2860,121,91,0,0,0,0,0,0.13006993006993006,7.111111111111111,13,0.3276223776223776,0
4.531,36598,117,1004,0,0,0,0,2,0.15350565604677852,8.101675977653631,221,0.33627520629542595,0
4.702,3598,105,119,0,0,0,0,0,0.19066147859922178,4.608695652173913,4,0.348804891606448,0
4.636,683,74,38,0,0,0,0,0,0.10980966325036604,8.6,3,0.24890190336749635,0
4.746,1421,146,65,0,0,1,0,0,0.1203377902885292,9.6,8,0.2406755805770584,0
4.626,14304,137,518,0,4,0,0,0,0.13241051454138703,6.571428571428571,41,0.29767897091722595,0
4.694,2172,129,49,0,0,0,0,0,0.1141804788213628,6.794871794871795,0,0.15331491712707182,0
4.274,2071,98,102,0,0,0,0,0,0.12506035731530663,6.875,5,0.3157894736842105,0
4.659,3370,101,115,0,0,0,0,3,0.14836795252225518,7.7,15,0.28961424332344216,0
4.53,1316,118,40,0,0,0,0,0,0.08738601823708207,3.5,0,0.27279635258358664,0
4.852,8616,272,195,0,0,0,0,0,0.1214020427112349,13.481751824817518,90,0.1823351903435469,0
4.747,839,74,39,0,0,0,0,0,0.10727056019070322,6.0,0,0.2860548271752086,0
4.457,823,70,34,0,0,0,0,0,0.1591737545565006,5.785714285714286,0,0.33414337788578374,0
3.483,3484,22,267,0,0,0,0,0,0.5766360505166476,5.8,0,0.37370838117106775,0
4.75,744,76,38,0,0,0,0,0,0.09408602150537634,0.0,0,0.2446236559139785,0
4.036,17730,65,500,0,0,0,0,0,0.17112239142695995,12.0,2,0.42216582064297803,0
4.546,2550,98,75,0,0,0,1,0,0.14784313725490197,12.333333333333334,20,0.27568627450980393,0
4.471,3260,75,129,0,0,0,0,0,0.16134969325153375,7.076923076923077,15,0.32883435582822085,0
4.504,4526,106,192,1,0,0,0,0,0.14626601855943439,6.8352941176470585,14,0.33340698188245693,0
4.518,1954,98,74,0,0,0,0,0,0.11105424769703173,6.571428571428571,0,0.2865916069600819,0
4.748,313,57,17,0,0,0,0,0,0.11501597444089456,0.0,0,0.20447284345047922,0
4.51,3390,88,116,0,0,0,0,3,0.14424778761061946,7.972972972972973,13,0.33303834808259586,0
4.53,78,43,9,0,0,0,0,0,0.1282051282051282,0.0,0,0.1794871794871795,0
4.764,1901,79,75,0,0,0,0,1,0.14886901630720673,7.625,5,0.25986322987901106,0
4.711,397,74,23,0,0,0,0,0,0.09571788413098237,0.0,0,0.2040302267002519,0
